code,current,name,name_short,name_tv,gender,function,country_code,country,country_long,nationality,nationality_long,nationality_code,height,weight,disciplines,events,birth_date,birth_place,birth_country,residence_place,residence_country
1535513,TRUE,RENTERIA RENTERIA Tatiana,RENTERIA RENTERIA,Tatiana RENTERIA RENTERIA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0,0,['Wrestling'],"[""Women's Freestyle 76kg""]",22-Dec-2000,Unknown,Unknown,VALLE DEL CAUCA,Colombia
1535514,TRUE,VALDES PANA Angie Paola,VALDES PANA AP,Angie Paola VALDES PANA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,165,0,['Boxing'],"[""Women's 60kg""]",14-Jul-2000,BARRANQUILLA,Colombia,BARRANQUILLA,Colombia
1535522,TRUE,ARBOLEDA MENDOZA Valeria,ARBOLEDA MENDOZA V,Valeria ARBOLEDA MENDOZA,Female,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,164,0,['Boxing'],"[""Women's 57kg""]",13-Apr-2002,BOGOTA,Colombia,Unknown,Colombia
1535524,TRUE,BOLANOS LOPEZ Victor,BOLANOS LOPEZ V,Victor BOLANOS LOPEZ,Male,Athlete,COL,Colombia,Colombia,Colombia,Colombia,COL,0,0,['Sailing'],"[""Men's Kite""]",19-Sep-1994,RESTREPO VALLE DEL CAUCA,Colombia,SANTIAGO DE CALI,Colombia
1535609,TRUE,ABDOLI Samyar,ABDOLI S,Samyar ABDOLI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Swimming'],"[""Men's 100m Freestyle""]",25-Dec-2002,Unknown,Unknown,Unknown,Unknown
1535660,TRUE,SIMWAKA Asimenye,SIMWAKA A,Asimenye SIMWAKA,Female,Athlete,MAW,Malawi,Malawi,Malawi,Malawi,MAW,168,0,['Athletics'],"[""Women's 100m""]",08-Aug-1997,Unknown,Malawi,Unknown,Malawi
1535693,TRUE,AL MARZOOQI Omar Abdul Aziz,AL MARZOOQI OAA,Omar Abdul Aziz AL MARZOOQI,Male,Athlete,UAE,UA Emirates,United Arab Emirates,UA Emirates,United Arab Emirates,UAE,0,0,['Equestrian'],"['Jumping Individual', 'Jumping Team']",28-Mar-2003,Unknown,Unknown,ABU DHABI,UA Emirates
1535729,TRUE,SERRANO Franco,SERRANO F,Franco SERRANO,Male,Athlete,ARG,Argentina,Argentina,Argentina,Argentina,ARG,0,0,['Modern Pentathlon'],"[""Men's Individual""]",22-Nov-2000,BUENOS AIRES,Argentina,BUENOS AIRES,Argentina
1535766,TRUE,KUMEL SAADI,KUMEL SAADI,KUMEL SAADI,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,191,0,['Football'],['Men'],19-Aug-2004,AARAU,Switzerland,Unknown,Iraq
1535776,TRUE,JOSEF AL IMAM,JOSEF AL IMAM,JOSEF AL IMAM,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,182,0,['Football'],['Men'],27-Jul-2004,Unknown,Sweden,Unknown,Sweden
1535804,TRUE,MUNTADHER ABDULAMEER,MUNTADHER ABDULAM,MUNTADHER ABDULAMEER,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,165,0,['Football'],['Men'],06-Oct-2001,Unknown,Iraq,Unknown,Iraq
1535805,TRUE,MUNTADHER MOHAMMED,MUNTADHER MOHAMMED,MUNTADHER MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,170,0,['Football'],['Men'],05-Jun-2001,Unknown,Iraq,Unknown,IR Iran
1535852,TRUE,MAEDER Maximilian,MAEDER M,Maximilian MAEDER,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Sailing'],"[""Men's Kite""]",12-Sep-2006,FLAWIL,Singapore,Unknown,Unknown
1535853,TRUE,LO Ryan,LO R,Ryan LO,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Sailing'],"[""Men's Dinghy""]",26-Feb-1997,Unknown,Singapore,Unknown,Singapore
1535854,TRUE,SIM En Yi Letitia,SIM EYL,En Yi Letitia SIM,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Swimming'],"[""Women's 100m Breaststroke"", ""Women's 200m Breaststroke"", ""Women's 4 x 100m Medley Relay""]",03-Mar-2003,Unknown,Singapore,SINGAPORE,Singapore
1535856,TRUE,TAN Jonathan Eu Jin,TAN JEJ,Jonathan Eu Jin TAN,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Swimming'],"[""Men's 100m Freestyle"", ""Men's 50m Freestyle""]",11-Mar-2002,SINGAPORE,Singapore,"STANFORD, CA",United States
1535858,TRUE,PEREIRA Veronica Shanti,PEREIRA VS,Veronica Shanti PEREIRA,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,164,0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",20-Sep-1996,Unknown,Singapore,SINGAPORE,Singapore
1535910,TRUE,ZAID TAHSEEN,ZAID TAHSEEN,ZAID TAHSEEN,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,187,0,['Football'],['Men'],29-Jan-2001,NAJAF,Iraq,Unknown,Iraq
1535913,TRUE,HUSSEIN AMER,HUSSEIN AMER,HUSSEIN AMER,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,182,0,['Football'],['Men'],28-Apr-2002,MUTHANNA,Iraq,Unknown,Unknown
1535914,TRUE,ANAK LISES Bertrand Rhodict,ANAK LISES BR,Bertrand Rhodict ANAK LISES,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0,['Diving'],"[""Men's 10m Platform""]",28-May-2005,SARAWAK,Malaysia,KUALA LUMPUR,Malaysia
1535916,TRUE,HUSSEIN LAWEND,HUSSEIN LAWEND,HUSSEIN LAWEND,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,180,0,['Football'],['Men'],20-Jan-2001,Unknown,Iraq,Unknown,Iraq
1535918,TRUE,WONG Guanjie Johnathan,WONG GJ,Guanjie Johnathan WONG,Male,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0,['Shooting'],['10m Air Pistol Men'],23-Aug-1992,MELAKA,Malaysia,KUALA LUMPUR,Malaysia
1535925,TRUE,MOHAMAD ZUBIR Nur Aisyah,MOHAMAD ZUBIR NA,Nur Aisyah MOHAMAD ZUBIR,Female,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0,['Cycling Road'],"[""Women's Road Race""]",04-Oct-1997,KEMAMAN,Malaysia,KUALA TERENGGANU,Malaysia
1535926,TRUE,MOHAMAD LATIF Nur Shazrin,MOHAMAD LATIF NS,Nur Shazrin MOHAMAD LATIF,Female,Athlete,MAS,Malaysia,Malaysia,Malaysia,Malaysia,MAS,0,0,['Sailing'],"[""Women's Dinghy""]",02-Feb-1998,JOHOR,Malaysia,LANGKAWI,Malaysia
1535927,TRUE,ALI JASIM,ALI JASIM,ALI JASIM,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,178,0,['Football'],['Men'],20-Jan-2004,BAGHDAD,Iraq,Unknown,Iraq
1535928,TRUE,KARRAR SAAD,KARRAR SAAD,KARRAR SAAD,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,176,0,['Football'],['Men'],22-Mar-2001,Unknown,Iraq,Unknown,Iraq
1535929,TRUE,KARRAR MOHAMMED,KARRAR MOHAMMED,KARRAR MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,183,0,['Football'],['Men'],06-Jan-2001,Unknown,Iraq,Unknown,Iraq
1535930,TRUE,NIHAD MOHAMMED,NIHAD MOHAMMED,NIHAD MOHAMMED,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,177,0,['Football'],['Men'],14-Jan-2001,Unknown,Iraq,Unknown,Iraq
1535959,TRUE,DOUA Camil,DOUA C,Camil DOUA,Male,Athlete,MTN,Mauritania,Mauritania,Mauritania,Mauritania,MTN,0,0,['Swimming'],"[""Men's 50m Freestyle""]",23-Feb-2002,VALENCIENNES,France,Unknown,France
1535993,TRUE,CHEW Caroline,CHEW C,Caroline CHEW,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,0,0,['Equestrian'],['Dressage Individual'],18-Apr-1992,SINGAPORE,Singapore,LONDON,Great Britain
1536032,TRUE,HERNANDEZ FLORES Margarita,HERNANDEZ FLORES M,Margarita HERNANDEZ FLORES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,149,0,['Athletics'],"[""Women's Marathon""]",03-Dec-1985,SAN ANDRES CUEXCONTITLAN,Mexico,TOLUCA,Mexico
1536045,TRUE,SALIMI Arian,SALIMI A,Arian SALIMI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Taekwondo'],['Men +80kg'],16-Dec-2003,KERMANSHAH,IR Iran,Unknown,IR Iran
1536058,TRUE,BARKHORDARI Mehran,BARKHORDARI M,Mehran BARKHORDARI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Taekwondo'],['Men -80kg'],26-Jul-2000,QAZVIN,IR Iran,Unknown,IR Iran
1536064,TRUE,NEMATZADEH Mobina,NEMATZADEH M,Mobina NEMATZADEH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Taekwondo'],['Women -49kg'],17-May-2005,Unknown,IR Iran,Unknown,IR Iran
1536067,TRUE,KIYANICHANDEH Nahid,KIYANICHANDEH N,Nahid KIYANICHANDEH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Taekwondo'],['Women -57kg'],01-Aug-1998,ESFAHAN,IR Iran,Unknown,IR Iran
1536157,TRUE,MPALI Adam,MPALI A,Adam MPALI,Male,Athlete,GAB,Gabon,Gabon,Gabon,Gabon,GAB,0,0,['Swimming'],"[""Men's 50m Freestyle""]",29-May-2002,Unknown,Unknown,Unknown,Unknown
1536175,TRUE,AMISON Naima-Zahra,AMISON NZ,Naima-Zahra AMISON,Female,Athlete,DJI,Djibouti,Djibouti,Djibouti,Djibouti,DJI,0,0,['Swimming'],"[""Women's 50m Freestyle""]",10-Oct-2003,Unknown,Unknown,Unknown,Unknown
1536184,TRUE,STREHLKE DELGADO Paulo,STREHLKE DELGADO P,Paulo STREHLKE DELGADO,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Marathon Swimming'],"[""Men's 10km""]",10-Jan-2006,CUERNAVACA,Mexico,Unknown,Unknown
1536190,TRUE,SANDOVAL AYALA Martha,SANDOVAL AYALA M,Martha SANDOVAL AYALA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Marathon Swimming'],"[""Women's 10km""]",14-Aug-1998,Unknown,Unknown,BAJA CALIFORNIA,Mexico
1536196,TRUE,ESTUDILLO TORRES Alejandra,ESTUDILLO TORRES A,Alejandra ESTUDILLO TORRES,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Diving'],"[""Women's 3m Springboard""]",20-May-2005,CHIAPAS,Mexico,Unknown,Unknown
1536197,TRUE,CELAYA HERNANDEZ Juan Manuel,CELAYA HERNANDEZ J,Juan Manuel CELAYA HERNANDEZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Diving'],"[""Men's Synchronised 3m Springboard""]",01-Sep-1998,MONTERREY,Mexico,Unknown,Unknown
1536198,TRUE,VAZQUEZ MONTANO Aranza,VAZQUEZ MONTANO A,Aranza VAZQUEZ MONTANO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Diving'],"[""Women's 3m Springboard""]",21-Aug-2002,LA PAZ,Mexico,Unknown,Unknown
1536207,TRUE,ALIPOUR SHENAZANDIFARD Reza,ALI POUR R,Reza ALI POUR,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,170,0,['Sport Climbing'],"[""Men's Speed""]",29-Apr-1994,QAZVIN,IR Iran,Unknown,Unknown
1536214,TRUE,ALAMIAN Nima,ALAMIAN N,Nima ALAMIAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Table Tennis'],"[""Men's Singles""]",24-Dec-1992,BABOL,IR Iran,Unknown,Unknown
1536215,TRUE,ALAMIYAN Noshad,ALAMIYAN N,Noshad ALAMIYAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Table Tennis'],"[""Men's Singles""]",21-Nov-1991,BABOL,IR Iran,Unknown,Unknown
1536233,TRUE,YASEEN Taha Hussein,YASEEN TH,Taha Hussein YASEEN,Male,Athlete,IRQ,Iraq,Iraq,Iraq,Iraq,IRQ,171,0,['Athletics'],"[""Men's 100m""]",01-Jan-1998,Unknown,Iraq,Unknown,Unknown
1536251,TRUE,MAAN Tulika,MAAN T,Tulika MAAN,Female,Athlete,IND,India,India,India,India,IND,0,0,['Judo'],['Women +78 kg'],09-Sep-1998,NEW DELHI,India,NEW DELHI,India
1536341,TRUE,ANCER Abraham,ANCER A,Abraham ANCER,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,170,0,['Golf'],"[""Men's Individual Stroke Play""]",27-Feb-1991,"MCALLEN, TX",United States,Unknown,Unknown
1536368,TRUE,SHARMA Shubhankar,SHARMA S,Shubhankar SHARMA,Male,Athlete,IND,India,India,India,India,IND,177,0,['Golf'],"[""Men's Individual Stroke Play""]",21-Jul-1996,JHANSI,India,Unknown,Unknown
1536371,TRUE,BHULLAR Gaganjeet,BHULLAR G,Gaganjeet BHULLAR,Male,Athlete,IND,India,India,India,India,IND,184,0,['Golf'],"[""Men's Individual Stroke Play""]",27-Apr-1988,AMRITSAR,India,Unknown,India
1536372,TRUE,GIRMA Ermias,GIRMA E,Ermias GIRMA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,176,0,['Athletics'],"[""Men's 1500m""]",20-Jan-2005,EZHA DISTRICT,Ethiopia,ADDIS ABABA,Ethiopia
1536460,TRUE,ROJAS Carlos,ROJAS C,Carlos ROJAS,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Archery'],"[""Men's Individual"", ""Men's Team""]",14-Jan-2000,Unknown,Unknown,Unknown,Unknown
1536467,TRUE,MARTINEZ WING Bruno,MARTINEZ WING B,Bruno MARTINEZ WING,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Archery'],"[""Men's Individual"", ""Men's Team""]",08-Mar-1998,Unknown,Unknown,SALTILLO,Mexico
1536479,TRUE,VAZQUEZ Ana,VAZQUEZ A,Ana VAZQUEZ,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,0,0,['Archery'],"[""Women's Individual"", ""Women's Team""]",05-Oct-2000,RAMOS ARIZPE,Mexico,MONCLOVA,Mexico
1536494,TRUE,RIVERA Edgar,RIVERA E,Edgar RIVERA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,198,0,['Athletics'],"[""Men's High Jump""]",13-Feb-1991,AGUA PRIETA,Mexico,ZURICH,Switzerland
1536495,TRUE,TAMAYO-GARZA Cecilia,TAMAYO-GARZA C,Cecilia TAMAYO-GARZA,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,167,0,['Athletics'],"[""Women's 100m"", ""Women's 200m""]",04-Mar-1997,LEON,Mexico,"HOUSTON, TX",United States
1536496,TRUE,ALEMU Habitam,ALEMU H,Habitam ALEMU,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170,0,['Athletics'],"[""Women's 800m""]",09-Jul-1997,MERAWI,Ethiopia,ADDIS ABABA,Ethiopia
1536497,TRUE,MESELE Worknesh,MESELE W,Worknesh MESELE,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,172,0,['Athletics'],"[""Women's 800m""]",11-Jun-2001,SHEBEDINO,Ethiopia,ADDIS ABABA,Ethiopia
1536498,TRUE,DUGUMA Tsige,DUGUMA T,Tsige DUGUMA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164,0,['Athletics'],"[""Women's 800m""]",23-Feb-2001,"KAMASHI ZONE, BENISHANGUL-GUMUZ",Ethiopia,ADDIS ABABA,Ethiopia
1536522,TRUE,ASHOK Aditi,ASHOK A,Aditi ASHOK,Female,Athlete,IND,India,India,India,India,IND,173,0,['Golf'],"[""Women's Individual Stroke Play""]",29-Mar-1998,BENGALURU,India,BENGALURU,India
1536523,TRUE,DAGAR Diksha,DAGAR D,Diksha DAGAR,Female,Athlete,IND,India,India,India,India,IND,175,0,['Golf'],"[""Women's Individual Stroke Play""]",14-Dec-2000,JHAJJAR,India,DELHI,India
1536568,TRUE,FAYISA Abdisa,FAYISA A,Abdisa FAYISA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,173,0,['Athletics'],"[""Men's 1500m""]",24-Apr-2005,"LEMEN DISTRICT, OROMIA REGION",Ethiopia,"SULULTA, OROMIA REGION",Ethiopia
1536585,TRUE,GUERRERO Ilse,GUERRERO I,Ilse GUERRERO,Female,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,156,0,['Athletics'],"[""Women's 20km Race Walk""]",24-Mar-1993,GUADALUPE,Mexico,ZACATECAS,Mexico
1536599,TRUE,CHAMA Noel,CHAMA N,Noel CHAMA,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,176,0,['Athletics'],"[""Men's 20km Race Walk""]",15-Sep-1997,IXTAPALUCA,Mexico,MEXICO CITY,Mexico
1536600,TRUE,ORTIZ Ricardo,ORTIZ R,Ricardo ORTIZ,Male,Athlete,MEX,Mexico,Mexico,Mexico,Mexico,MEX,168,0,['Athletics'],"[""Men's 20km Race Walk""]",07-Feb-1995,CORDOBA,Mexico,MEXICO CITY,Mexico
1536624,TRUE,SHAHSAVARI Neda,SHAHSAVARI N,Neda SHAHSAVARI,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Table Tennis'],"[""Women's Singles""]",21-Sep-1986,KERMANSHAH,IR Iran,Unknown,Unknown
1536632,TRUE,FALLAH Mobina,FALLAH M,Mobina FALLAH,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Archery'],"[""Women's Individual""]",13-Aug-1999,Unknown,Unknown,Unknown,Unknown
1536648,TRUE,LOH Kean Yew,LOH KY,Kean Yew LOH,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,175,0,['Badminton'],"[""Men's Singles""]",26-Jun-1997,PENANG,Malaysia,Unknown,Singapore
1536649,TRUE,HEE Yong Kai Terry,HEE YKT,Yong Kai Terry HEE,Male,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,171,0,['Badminton'],['Mixed Doubles'],06-Jul-1995,Unknown,Singapore,Unknown,Unknown
1536650,TRUE,TAN Wei Han Jessica,TAN WHJ,Wei Han Jessica TAN,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,167,0,['Badminton'],['Mixed Doubles'],16-Jul-1993,Unknown,Singapore,Unknown,Singapore
1536651,TRUE,YEO Jia Min,YEO JM,Jia Min YEO,Female,Athlete,SGP,Singapore,Singapore,Singapore,Singapore,SGP,163,0,['Badminton'],"[""Women's Singles""]",01-Feb-1999,Unknown,Singapore,Unknown,Singapore
1536669,TRUE,LABIB Ali,LABIB A,Ali LABIB,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Cycling Road'],"[""Men's Road Race""]",21-Sep-2002,TABRIZ,IR Iran,Unknown,Unknown
1536683,TRUE,FASIHI Farzaneh,FASIHI F,Farzaneh FASIHI,Female,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,161,0,['Athletics'],"[""Women's 100m""]",03-Jan-1993,ISFAHAN,IR Iran,TEHERAN,IR Iran
1536701,TRUE,TAFTIAN Hassan,TAFTIAN H,Hassan TAFTIAN,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,182,0,['Athletics'],"[""Men's 100m""]",04-May-1993,TORBAT-E HEYDARIEH,IR Iran,Unknown,Unknown
1536721,TRUE,PANWAR Balraj,PANWAR B,Balraj PANWAR,Male,Athlete,IND,India,India,India,India,IND,0,0,['Rowing'],"[""Men's Single Sculls""]",26-Jul-1999,KAIMLA,India,Unknown,Unknown
1536885,TRUE,RICKETTS Shanieka,RICKETTS S,Shanieka RICKETTS,Female,Athlete,JAM,Jamaica,Jamaica,Jamaica,Jamaica,JAM,188,0,['Athletics'],"[""Women's Triple Jump""]",02-Feb-1992,ST ANDREW,Jamaica,KINGSTON,Jamaica
1536925,TRUE,HARRIS Naquille,HARRIS N,Naquille HARRIS,Male,Athlete,SKN,St Kitts and Nevis,Saint Kitts and Nevis,St Kitts and Nevis,Saint Kitts and Nevis,SKN,175,0,['Athletics'],"[""Men's 100m""]",16-May-2002,"NEW YORK CITY, NY",United States,Unknown,United States
1536961,TRUE,DAVOUDI Ali,DAVOUDI A,Ali DAVOUDI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Weightlifting'],"[""Men's +102kg""]",22-Mar-1999,Unknown,IR Iran,TEHRAN,IR Iran
1536971,TRUE,JAVADI ALIABADI Mir Mostafa,JAVADI ALIABADI MM,Mir Mostafa JAVADI ALIABADI,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Weightlifting'],"[""Men's 89kg""]",22-Jun-2000,Unknown,Unknown,Unknown,Unknown
1536983,TRUE,WELTEJI Diribe,WELTEJI D,Diribe WELTEJI,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166,0,['Athletics'],"[""Women's 1500m""]",13-May-2002,"WEST SHEWA, OROMIA REGION",Ethiopia,LEGETAFO,Ethiopia
1536990,TRUE,HAYLOM Birke,HAYLOM B,Birke HAYLOM,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,164,0,['Athletics'],"[""Women's 1500m""]",06-Jan-2006,"ALAJE, TIGRAY",Ethiopia,ADDIS ABABA,Ethiopia
1536992,TRUE,HAILU Freweyni,HAILU F,Freweyni HAILU,Female,Alternate Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,166,0,['Athletics'],"[""Women's 5000m""]",12-Feb-2001,"WERIE LEHE, TIGRAY",Ethiopia,ADDIS ABABA,Ethiopia
1536996,TRUE,AGHAMIRZAEIJENAGHARD Ali,AGHAMIRZAEIJENAGH,Ali AGHAMIRZAEIJENAGHARD,Male,Athlete,IRI,IR Iran,Islamic Republic of Iran,IR Iran,Islamic Republic of Iran,IRI,0,0,['Canoe Sprint'],"[""Men's Kayak Single 1000m""]",04-Mar-1993,BANDAR-E ANZALI,IR Iran,BANDAR-E ANZALI,IR Iran
1536997,TRUE,MAYALA Freddy,MAYALA F,Freddy MAYALA,Male,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,0,0,['Swimming'],"[""Men's 50m Freestyle""]",18-Jun-2000,Unknown,Unknown,Unknown,Unknown
1536998,TRUE,AREGAWI Berihu,AREGAWI B,Berihu AREGAWI,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,171,0,['Athletics'],"[""Men's 10,000m""]",28-Feb-2001,"ATSBI WENBERTA, TIGRAY",Ethiopia,ADDIS ABABA,Ethiopia
1536999,TRUE,KEJELCHA Yomif,KEJELCHA Y,Yomif KEJELCHA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,185,0,['Athletics'],"[""Men's 10,000m""]",01-Aug-1997,ELFETA,Ethiopia,LEGETAFO,Ethiopia
1537001,TRUE,GEBRHIWET Hagos,GEBRHIWET H,Hagos GEBRHIWET,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,173,0,['Athletics'],"[""Men's 5000m""]",11-May-1994,"ATSBI WENBERTA, TIGRAY",Ethiopia,ADDIS ABABA,Ethiopia
1537002,TRUE,BOBIMBO Vanessa,BOBIMBO V,Vanessa BOBIMBO,Female,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,0,0,['Swimming'],"[""Women's 50m Freestyle""]",08-Dec-1999,Unknown,Unknown,Unknown,Unknown
1537010,TRUE,NGOYE Natacha,NGOYE N,Natacha NGOYE,Female,Athlete,CGO,Congo,Congo,Congo,Congo,CGO,168,0,['Athletics'],"[""Women's 100m""]",15-Aug-1993,POINTE-NOIRE,Congo,Unknown,France
1537012,TRUE,SAIKHOM Mirabai Chanu,SAIKHOM MC,Mirabai Chanu SAIKHOM,Female,Athlete,IND,India,India,India,India,IND,0,0,['Weightlifting'],"[""Women's 49kg""]",08-Aug-1994,NONGPOK KAKCHING,India,MANIPUR,India
1537049,TRUE,BAREGA Selemon,BAREGA S,Selemon BAREGA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170,0,['Athletics'],"[""Men's 10,000m""]",20-Jan-2000,"BITANA VILLAGE, GURAGE ZONE",Ethiopia,ADDIS ABABA,Ethiopia
1537052,TRUE,TEFERA Samuel,TEFERA S,Samuel TEFERA,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,175,0,['Athletics'],"[""Men's 1500m""]",23-Oct-1999,"MIDAKEGN, OROMIA REGION",Ethiopia,BURAYU,Ethiopia
1537053,TRUE,YIHUNE Addisu,YIHUNE A,Addisu YIHUNE,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,170,0,['Athletics'],"[""Men's 5000m""]",17-Mar-2003,"DEGA DAMOT DISTRICT, AMHARA REGION",Ethiopia,ADDIS ABABA,Ethiopia
1537057,TRUE,MEHARY Biniam,MEHARY B,Biniam MEHARY,Male,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,177,0,['Athletics'],"[""Men's 5000m""]",20-Dec-2006,"FREWEYNI (SINKATA), TIGRAY",Ethiopia,ADDIS ABABA,Ethiopia
1537066,TRUE,TAYE Ejgayehu,TAYE E,Ejgayehu TAYE,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,165,0,['Athletics'],"[""Women's 5000m""]",10-Feb-2000,"MENDIDA, OROMIA REGION",Ethiopia,Unknown,Ethiopia
1537069,TRUE,EISA Medina,EISA M,Medina EISA,Female,Athlete,ETH,Ethiopia,Ethiopia,Ethiopia,Ethiopia,ETH,162,0,['Athletics'],"[""Women's 5000m""]",03-Jan-2005,DEBRE MARKOS,Ethiopia,ADDIS ABABA,Ethiopia
